dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-05,4.04,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M05,81.45,82,83.53,78.81,142.01,105.63,2.13,10.12,12.16,82.25,7.54,5.08,4.04",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-06,5.48,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M06,81.21,82.56,82.17,78.89,135.1,105.3,2.51,10.87,12.13,90.4,8.27,5.48,4.5",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-06,4.5,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M06,81.21,82.56,82.17,78.89,135.1,105.3,2.51,10.87,12.13,90.4,8.27,5.48,4.5",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-07,5.67,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M07,83.26,85.3,83.94,80.54,137.55,105.31,2.08,10.35,12.49,82.85,7.09,5.67,4.73",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-07,4.73,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M07,83.26,85.3,83.94,80.54,137.55,105.31,2.08,10.35,12.49,82.85,7.09,5.67,4.73",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-08,5.76,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M08,78.12,80.86,77.95,75.55,145.76,106.21,1.99,12.37,13.32,92.02,6.88,5.76,4.73",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-08,4.73,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M08,78.12,80.86,77.95,75.55,145.76,106.21,1.99,12.37,13.32,92.02,6.88,5.76,4.73",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-09,6.12,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M09,72.42,74.29,73.43,69.55,139.2,106.07,2.25,11.78,12.97,92.14,6.52,6.12,5.33",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-09,5.33,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M09,72.42,74.29,73.43,69.55,139.2,106.07,2.25,11.78,12.97,92.14,6.52,6.12,5.33",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-10,6.1,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M10,73.97,75.66,74.65,71.6,146.63,106.81,2.21,12.92,12.54,96.73,6.66,6.1,4.89",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-10,4.89,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M10,73.97,75.66,74.65,71.6,146.63,106.81,2.21,12.92,12.54,96.73,6.66,6.1,4.89",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-11,6.72,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M11,72.29,74.40,72.79,69.69,142.12,106.82,2.10,13.93,12.82,100.45,7.89,6.72,4.98",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-11,4.98,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/plotly/Figure-Friday/blob/55cb522196cfeae09ee4f9a80a4cbee7401a4026/2024/week-50/CMO-Historical-Data-Monthly.csv,"2024M11,72.29,74.40,72.79,69.69,142.12,106.82,2.10,13.93,12.82,100.45,7.89,6.72,4.98",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. Dec-2024 vintage (plotly Figure-Friday 2024 wk50 copy)"
price_monthly_wb_arabica,"Coffee, Arabica (World Bank Pink Sheet)",2024-12,7.57,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/Sanjula19/Ewaste-Recycling-system-02/blob/411d11c6974a841da49eb93216e3c1fa679a693e/component-4/backend/data/CMO-Historical-Data-Monthly.csv,"2024M12,72.31,73.83,73.31,69.79,129.81,105.47,3.02,13.86,12.76,111.23,10.32,7.57,5.22",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. 'Updated on January 03, 2025' vintage"
price_monthly_wb_robusta,"Coffee, Robusta (World Bank Pink Sheet)",2024-12,5.22,USD/kg,World Bank,World Bank Commodity Price Data (Pink Sheet) CMO-Historical-Data-Monthly (CSV copy of official xlsx),https://github.com/Sanjula19/Ewaste-Recycling-system-02/blob/411d11c6974a841da49eb93216e3c1fa679a693e/component-4/backend/data/CMO-Historical-Data-Monthly.csv,"2024M12,72.31,73.83,73.31,69.79,129.81,105.47,3.02,13.86,12.76,111.23,10.32,7.57,5.22",medium,"Col 12 after date = Coffee, Arabica ($/kg; ICO other mild Arabicas, avg NY & Bremen/Hamburg ex-dock); col 13 = Coffee, Robusta ($/kg). Header verified. 'Updated on January 03, 2025' vintage"
price_annual_ico_composite,ICO composite (I-CIP),2024,229.34,US cents/lb,ICO,"Coffee Market Report - December 2024 (I-CIP closes 2024 up 40%, averaging 229.34 US cents/lb)",https://www.ico.org/documents/cy2024-25/cmr-1224-e.pdf,"I-CIP closes 2024 up 40%, averaging 229.34 US cents/lb",high,Calendar-2024 average (12-month rolling average in Dec-2024 CMR); equals mean of the 12 monthly I-CIP values in this file
price_annual_ico_composite,ICO composite (I-CIP),2023,165.23,US cents/lb,ICO,Coffee Market Report - December 2023,https://www.icocoffee.org/documents/cy2023-24/cmr-1223-e.pdf,the 12-month rolling average was at 165.23 US cents/lb,high,12-month rolling average in Dec-2023 CMR = calendar-2023 mean; equals mean of the 12 monthly I-CIP values (search summary also mis-attached 165.23 to Dec-2022 CMR - disregarded; calc 2022 = 190.62)
price_annual_ico_composite,ICO composite (I-CIP),2019,100.52,US cents/lb,Statista (ICO data),ICO composite price trend of green coffee worldwide 1998-2019 (Statista),https://www.statista.com/statistics/300565/global-coffee-market-ico-composite-price-trend-of-green-coffee/,the annual average weighted composite price of green coffee amounted to 100.52 U.S. cents per pound,low,"WebSearch summary labelled this ""in 2020"" but page covers 1998-2019; ICO monthly mean for 2020 = 107.94, while 2019 mean = 100.52 if Feb-2019 = 100.67 (garbled in table parse) -> treated as 2019. Verify."
price_annual_ico_composite_note,ICO composite (I-CIP),2025-02/2025-05,343.08,US cents/lb,ICO,ICO Coffee Market Report - June 2026 (text copy),https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/report-text/2026-06.txt,"Between February and May 2025, the monthly I-CIP averaged 343.08 US cents/lb, the highest nominal level on record and 29.0% higher than ... 2026, at 265.89",high,Feb-May average (not calendar year). Same-period 2026 = 265.89. Original PDF: https://www.ico.org/documents/cy2025-26/cmr-0626-e.pdf
price_annual_ico_composite_note,ICO composite (I-CIP),2026-02/2026-05,265.89,US cents/lb,ICO,ICO Coffee Market Report - June 2026 (text copy),https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/report-text/2026-06.txt,"the level attained during the same period in 2026, at 265.89 US cents/lb",high,Feb-May 2026 average
price_annual_ico_composite_calc,ICO composite (I-CIP),2005,89.36,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2005,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_colombian_milds_calc,Colombian Milds,2005,115.73,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2005,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_other_milds_calc,Other Milds,2005,114.86,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2005,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_brazilian_naturals_calc,Brazilian Naturals,2005,102.29,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2005,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_robustas_calc,Robustas,2005,50.55,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2005,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_composite_calc,ICO composite (I-CIP),2006,95.75,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2006,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_colombian_milds_calc,Colombian Milds,2006,116.80,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2006,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_other_milds_calc,Other Milds,2006,114.40,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2006,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_brazilian_naturals_calc,Brazilian Naturals,2006,103.92,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2006,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_robustas_calc,Robustas,2006,67.55,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2006,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_composite_calc,ICO composite (I-CIP),2007,107.68,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2007,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_colombian_milds_calc,Colombian Milds,2007,125.57,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2007,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_other_milds_calc,Other Milds,2007,123.55,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2007,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_brazilian_naturals_calc,Brazilian Naturals,2007,111.79,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2007,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_robustas_calc,Robustas,2007,86.60,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2007,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_composite_calc,ICO composite (I-CIP),2008,124.25,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2008,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_colombian_milds_calc,Colombian Milds,2008,144.32,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2008,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
price_annual_ico_other_milds_calc,Other Milds,2008,139.78,US cents/lb,ICO (calc),Mean of 12 ICO monthly averages (see price_monthly_ico_* rows),https://github.com/IgorKolodziej/a_sip_of_luxury/blob/f045d8908382b2a09f8948815ad16baf6d5fc318/data/ICO_Coffee_Dataset/indicator-prices.csv,calc: mean of 12 monthly values 2008,medium,Arithmetic mean of 12 monthly ICO averages (ICO computes its 12-month rolling average this way: calc reproduces official 2023=165.23 and 2024=229.34 exactly)
